2024-06-17 13:45:59,837 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,845 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:45:59,845 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:45:59,861 [DEBUG]  GraphTrial.log 180.135 visit state = 4
2024-06-17 13:45:59,868 [DEBUG]  GraphTrial.log 180.143 start flip_time = 180.14237108337693
2024-06-17 13:45:59,873 [DEBUG]  GraphTrial.log 180.148 get move selected = 8
2024-06-17 13:46:02,134 [DEBUG]  GraphTrial.log 182.408 switch selected = 2
2024-06-17 13:46:02,507 [DEBUG]  GraphTrial.log 182.781 switch selected = 8
2024-06-17 13:46:03,182 [DEBUG]  GraphTrial.log 183.456 switch selected = 2
2024-06-17 13:46:04,202 [DEBUG]  GraphTrial.log 184.476 switch selected = 8
2024-06-17 13:46:04,891 [DEBUG]  GraphTrial.log 185.165 select selected = 8
2024-06-17 13:46:04,891 [DEBUG]  GraphTrial.log 185.165 visit state = 8
2024-06-17 13:46:06,762 [DEBUG]  GraphTrial.log 187.036 done 
2024-06-17 13:46:06,762 [INFO]  end trial [{"time": 175.43656112498138, "event": "begin space"}, {"time": 180.0355647499673, "event": "initialize", "status": "ok"}, {"time": 180.0356555833714, "event": "show graph"}, {"time": 180.13530112500302, "event": "visit", "state": 4}, {"time": 180.14260595839005, "event": "start", "flip_time": 180.14237108337693}, {"time": 180.1475709999795, "event": "get move", "selected": 8}, {"time": 182.40839412499918, "event": "switch", "selected": 2}, {"time": 182.78104216669453, "event": "switch", "selected": 8}, {"time": 183.45610016665887, "event": "switch", "selected": 2}, {"time": 184.4760520416894, "event": "switch", "selected": 8}, {"time": 185.16524908336578, "event": "select", "selected": 8}, {"time": 185.1652919583721, "event": "visit", "state": 8}, {"time": 187.03593558334978, "event": "done"}]
2024-06-17 13:46:06,762 [DEBUG]  message: You've successfully passed 2 out of 10 trials. (None)
2024-06-17 13:46:06,775 [INFO]  begin trial {"kind": "GraphTrial", "graph": [[10, 9], [], [], [], [], [], [], [], [], [], []], "rewards": [null, null, null, null, null, null, null, null, null, -3, 0], "reward_info": {"-4": {"desc": "pattern_1", "image": "images[0]"}, "-3": {"desc": "pattern_2", "image": "images[1]"}, "-2": {"desc": "pattern_3", "image": "images[2]"}, "-1": {"desc": "pattern_4", "image": "images[3]"}, "0": {"desc": "pattern_5", "image": "images[4]"}, "1": {"desc": "pattern_6", "image": "images[5]"}, "2": {"desc": "pattern_7", "image": "images[6]"}, "3": {"desc": "pattern_8", "image": "images[7]"}, "4": {"desc": "pattern_9", "image": "images[8]"}}, "initial_stage": "planning", "hide_states": false, "hide_rewards_while_acting": false, "hide_edges_while_acting": false, "gaze_contingent": false, "gaze_tolerance": 1.5, "fixation_lag": 0.5, "start": 0}
2024-06-17 13:46:06,775 [DEBUG]  GraphTrial.log 187.049 begin space 
2024-06-17 13:46:09,061 [DEBUG]  GraphTrial.log 189.335 initialize status = ok
2024-06-17 13:46:09,061 [DEBUG]  GraphTrial.log 189.335 show graph 
2024-06-17 13:46:09,091 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,091 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,100 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,100 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,108 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,108 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,115 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,115 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,127 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,127 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,135 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,135 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,142 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,142 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,150 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:09,150 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:09,160 [DEBUG]  GraphTrial.log 189.435 visit state = 0
2024-06-17 13:46:09,168 [DEBUG]  GraphTrial.log 189.442 start flip_time = 189.44224662496708
2024-06-17 13:46:09,173 [DEBUG]  GraphTrial.log 189.447 get move selected = 9
2024-06-17 13:46:10,262 [DEBUG]  GraphTrial.log 190.536 switch selected = 10
2024-06-17 13:46:11,792 [DEBUG]  GraphTrial.log 192.066 select selected = 10
2024-06-17 13:46:11,792 [DEBUG]  GraphTrial.log 192.066 visit state = 10
2024-06-17 13:46:13,628 [DEBUG]  GraphTrial.log 193.902 done 
2024-06-17 13:46:13,628 [INFO]  end trial [{"time": 187.04948129167315, "event": "begin space"}, {"time": 189.33523262495873, "event": "initialize", "status": "ok"}, {"time": 189.3353217083495, "event": "show graph"}, {"time": 189.43468387500616, "event": "visit", "state": 0}, {"time": 189.44248579168925, "event": "start", "flip_time": 189.44224662496708}, {"time": 189.44718237500638, "event": "get move", "selected": 9}, {"time": 190.5364539999864, "event": "switch", "selected": 10}, {"time": 192.0659327500034, "event": "select", "selected": 10}, {"time": 192.06598766666139, "event": "visit", "state": 10}, {"time": 193.90206533338642, "event": "done"}]
2024-06-17 13:46:13,628 [DEBUG]  message: You've successfully passed 3 out of 10 trials. (None)
2024-06-17 13:46:13,641 [INFO]  begin trial {"kind": "GraphTrial", "graph": [[], [2, 0], [], [], [], [], [], [], [], [], []], "rewards": [0, null, -1, null, null, null, null, null, null, null, null], "reward_info": {"-4": {"desc": "pattern_1", "image": "images[0]"}, "-3": {"desc": "pattern_2", "image": "images[1]"}, "-2": {"desc": "pattern_3", "image": "images[2]"}, "-1": {"desc": "pattern_4", "image": "images[3]"}, "0": {"desc": "pattern_5", "image": "images[4]"}, "1": {"desc": "pattern_6", "image": "images[5]"}, "2": {"desc": "pattern_7", "image": "images[6]"}, "3": {"desc": "pattern_8", "image": "images[7]"}, "4": {"desc": "pattern_9", "image": "images[8]"}}, "initial_stage": "planning", "hide_states": false, "hide_rewards_while_acting": false, "hide_edges_while_acting": false, "gaze_contingent": false, "gaze_tolerance": 1.5, "fixation_lag": 0.5, "start": 1}
2024-06-17 13:46:13,641 [DEBUG]  GraphTrial.log 193.915 begin space 
2024-06-17 13:46:14,162 [DEBUG]  GraphTrial.log 194.436 initialize status = ok
2024-06-17 13:46:14,162 [DEBUG]  GraphTrial.log 194.436 show graph 
2024-06-17 13:46:14,166 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,166 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,174 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,174 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,182 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,182 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,189 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,189 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,203 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,204 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,211 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,211 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,219 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,219 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,227 [DEBUG]  STREAM b'IHDR' 16 13
2024-06-17 13:46:14,227 [DEBUG]  STREAM b'IDAT' 41 65536
2024-06-17 13:46:14,260 [DEBUG]  GraphTrial.log 194.534 visit state = 1
2024-06-17 13:46:14,264 [DEBUG]  GraphTrial.log 194.538 start flip_time = 194.53819433337776
2024-06-17 13:46:14,267 [DEBUG]  GraphTrial.log 194.542 get move selected = 2
2024-06-17 13:46:14,973 [DEBUG]  GraphTrial.log 195.247 switch selected = 0
2024-06-17 13:46:16,217 [DEBUG]  GraphTrial.log 196.492 switch selected = 2
2024-06-17 13:46:17,703 [DEBUG]  GraphTrial.log 197.977 switch selected = 0
2024-06-17 13:46:18,032 [DEBUG]  GraphTrial.log 198.306 select selected = 0
2024-06-17 13:46:18,032 [DEBUG]  GraphTrial.log 198.306 visit state = 0
2024-06-17 13:46:19,878 [DEBUG]  GraphTrial.log 200.152 done 
